code|name|class_div|active
1590|DICLOROANILINAS LIQUIDAS|6.1|true
1591|o-DICLOROBENCENO|6.1|true
1593|DICLOROMETANO|6.1|true
1594|SULFATO DE DIETILO|6.1|true
1595|SULFATO DE DIMETILO|6.1|true
1596|DINITROANILINAS|6.1|true
1597|DINITROBENCENOS LIQUIDOS|6.1|true
1598|DINITRO-o-CRESOL|6.1|true
1599|DINITROFENOL EN SOLUCION|6.1|true
1600|DINITROTOLUENOS FUNDIDOS|6.1|true
1601|DESINFECTANTE SOLIDO, TOXICO, N.E.P.|6.1|true
1602|COLORANTE LIQUIDO, TOXICO, N.E.P., o MATERIA INTERMEDIA LIQUIDA PARA COLORANTE, LIQUIDA, TOXICA, N.E.P.|6.1|true
1603|BROMOACETATO DE ETILO|6.1|true
1604|ETILENDIAMINA|8|true
1605|DIBROMURO DE ETILENO|6.1|true
1606|ARSENIATO FERRICO|6.1|true
1607|ARSENITO FERRICO|6.1|true
1608|ARSENIATO FERROSO|6.1|true
1611|TETRAFOSFATO DE HEXAETILO|6.1|true
1612|MEZCLA DE TETRAFOSFATO DE HEXAETILO Y GAS COMPRIMIDO|2.3|true
1613|ACIDO CIANHIDRICO EN SOLUCION ACUOSA (CIANURO DE HIDROGENO EN SOLUCION ACUOSA) con no más de 20% ácido cianhídrico|6.1|true
1614|CIANURO DE HIDROGENO ESTABILIZADO con menos de 3% de agua y absorbido en una materia porosa inerte|6.1|true
1616|ACETATO DE PLOMO|6.1|true
1617|ARSENIATOS DE PLOMO|6.1|true
1618|ARSENITOS DE PLOMO|6.1|true
1620|CIANURO DE PLOMO|6.1|true
1621|PURPURA DE LONDRES|6.1|true
1622|ARSENIATO DE MAGNESIO|6.1|true
1623|ARSENIATO DE MERCURIO|6.1|true
1624|CLORURO DE MERCURIO MERCURICO|6.1|true
1625|NITRATO MERCURICO|6.1|true
1626|CIANURO DE MERCURIO Y POTASIO|6.1|true
1627|NITRATO MERCURIOSO|6.1|true
1629|ACETATO DE MERCURIO|6.1|true
1630|CLORURO DE MERCURIO Y AMONIO|6.1|true
1631|BENZOATO DE MERCURIO|6.1|true
1634|BROMUROS DE MERCURIO|6.1|true
1636|CIANURO DE MERCURIO|6.1|true
1637|GLUCONATO DE MERCURIO|6.1|true
1638|YODURO DE MERCURIO|6.1|true
1639|NUCLEATO DE MERCURIO|6.1|true
1640|OLEATO DE MERCURIO|6.1|true
1641|OXIDO DE MERCURIO|6.1|true
1642|OXICIANURO DE MERCURIO, DESENSIBILIZADO|6.1|true
1643|YODURO DE MERCURIO Y POTASIO|6.1|true
1644|SALICILATO DE MERCURIO|6.1|true
1645|SULFATO DE MERCURIO|6.1|true
1646|TIOCIANATO DE MERCURIO|6.1|true
1647|BROMURO DE METILO y DIBROMURO DE ETILENO, MEZCLAS DE, LIQUIDO|6.1|true
1648|ACETONITRILO|3|true
1649|MEZCLAS ANTIDETONANTES PARA COMBUSTIBLES DE MOTORES|6.1|true
1650|beta-NAFTILAMINA|6.1|true
1651|NAFTILTIOUREA|6.1|true
1652|NAFTILUREA|6.1|true
1653|CIANURO DE NIQUEL|6.1|true
1654|NICOTINA|6.1|true
1655|COMPUESTOS DE NICOTINA, SOLIDOS, N.E.P. o PREPARADOS DE NICOTINA SOLIDOS N.E.P.|6.1|true
1656|CLORHIDRATO DE NICOTINA líquida o CLORHIDRATO DE NICOTINA EN SOLUCION|6.1|true
1657|SALICILATO DE NICOTINA|6.1|true
1658|SULFATO DE NICOTINA EN SOLUCION|6.1|true
1659|TARTRATO DE NICOTINA|6.1|true
1660|OXIDO NITRICO COMPRIMIDO|2.3|true
1661|NITROANILINAS (o-, m-, p-)|6.1|true
1662|NITROBENCENO|6.1|true
1663|NITROFENOLES (o-, m-, p-)|6.1|true
1664|NITROTOLUENOS LIQUIDOS|6.1|true
1665|NITROXILENOS LIQUIDOS|6.1|true
1669|PENTACLOROETANO|6.1|true
1670|PERCLOROMETILMERCAPTANO|6.1|true
1671|FENOL SOLIDO|6.1|true
1672|CLORURO DE FENILCARBILAMINA|6.1|true
1673|FENILENDIAMINAS (o-, m-, p-)|6.1|true
1674|ACETATO FENILMERCURICO|6.1|true
1677|ARSENIATO DE POTASIO|6.1|true
1678|ARSENITO DE POTASIO|6.1|true
1679|CUPROCIANURO DE POTASIO|6.1|true
1680|CIANURO DE POTASIO|6.1|true
1683|ARSENITO DE PLATA|6.1|true
1684|CIANURO DE PLATA|6.1|true
1685|ARSENIATO DE SODIO|6.1|true
1686|ARSENITO DE SODIO EN SOLUCION ACUOSA|6.1|true
1687|AZIDA DE SODIO|6.1|true
1688|CACODILATO DE SODIO|6.1|true
1689|CIANURO DE SODIO|6.1|true
1690|FLUORURO DE SODIO|6.1|true
1691|ARSENITO DE ESTRONCIO|6.1|true
1692|ESTRICNINA o SALES DE ESTRICNINA|6.1|true
1693|GASES LACRIMÓGENOS, SUBSTANCIA LÍQUIDA PARA LA FABRICACIÓN DE, N.E.P.|6.1|true
1694|CIANUROS DE BROMOBENCILO LIQUIDOS|6.1|true
1695|CLOROACETONA ESTABILIZADA|6.1|true
1697|CLOROACETOFENONA SOLIDA|6.1|true
1698|DIFENILAMINOCLOROARSINA|6.1|true
1699|DIFENILCLOROARSINA LIQUIDA|6.1|true
1700|VELAS LACRIMOGENAS|6.1|true
1701|BROMURO DE XILILO|6.1|true
1702|1,1,2,2-TETRACLOROETANO|6.1|true
1704|DITIOPIROFOSFATO DE TETRAETILO|6.1|true
1707|TALIO, COMPUESTO DE, N.E.P.|6.1|true
1708|TOLUIDINAS LIQUIDAS|6.1|true
1709|TOLUILEN-2,4-DIAMINA SOLIDA|6.1|true
1710|TRICLOROETILENO|6.1|true
1711|XILIDINAS LIQUIDAS|6.1|true
1712|ARSENIATO DE ZINC, ARSENITO DE ZINC o MEZCLAS DE ARSENIATO Y ARSENITO DE ZINC|6.1|true
1713|CIANURO DE ZINC|6.1|true
1714|FOSFURO DE ZINC|4.3|true
1715|ANHIDRIDO ACETICO|8|true
1716|BROMURO DE ACETILO|8|true
1717|CLORURO DE ACETILO|3|true
1718|FOSFATO ACIDO DE BUTILO||true
1719|LIQUIDOS ALCALINO CAUSTICO N.E.P.|8|true
1722|CLOROFORMIATO DE ALILO|6.1|true
1723|YODURO DE ALILO|3|true
1724|ALILTRICLOROSILANO ESTABILIZADO|8|true
1725|BROMURO DE ALUMINIO ANHIDRO|8|true
1726|CLORURO DE ALUMINIO ANHIDRO|8|true
1727|HIDROGENODIFLUORURO DE AMONIO SOLIDO|8|true
1728|AMILTRICLOROSILANO|8|true
1729|CLORURO DE ANISOILO|8|true
1730|PENTACLORURO DE ANTIMONIO LIQUIDO|8|true
1731|PENTACLORURO DE ANTIMONIO EN SOLUCION|8|true
1732|PENTAFLUORURO DE ANTIMONIO|8|true
1733|TRICLORURO DE ANTIMONIO|8|true
1736|CLORURO DE BENZOILO|8|true
1737|BROMURO DE BENCILO|6.1|true
1738|CLORURO DE BENCILO|6.1|true
1739|CLOROFORMIATO DE BENCILO|8|true
1740|HIDROGENODIFLUORUROS, N.E.P.|8|true
1741|TRICLORURO DE BORO|2.3|true
1742|TRIFLUORURO DE BORO Y ACIDO ACETICO, COMPLEJO LIQUIDO DE|8|true
1743|TRIFLUORURO DE BORO Y ACIDO PROPIONICO, COMPLEJO DE|8|true
1744|BROMO o BROMO EN SOLUCION|8|true
1745|PENTAFLUORURO DE BROMO|5.1|true
1746|TRIFLUORURO DE BROMO|5.1|true
1747|BUTILTRICLOROSILANO|8|true
1748|HIPOCLORITO  DE CALCIO SECO o DE HIPOCLORITO CALCICO EN MEZCLA  SECA, con más de 39% de cloro activo (8,8% de oxígeno activo)|5.1|true
1749|TRIFLUORURO DE CLORO|2.3|true
1750|ACIDO CLOROACETICO EN SOLUCION|6.1|true
1751|ACIDO CLOROACETICO SOLIDO|6.1|true
1752|CLORURO DE CLOROACETILO|6.1|true
1753|CLOROFENILTRICLOROSILANO|8|true
1754|ACIDO CLOROSULFONICO (con o sin trióxido de azufre)|8|true
1755|ACIDO CROMICO EN SOLUCION|8|true
1756|FLUORURO CROMICO SOLIDO|8|true
1757|FLUORURO CROMICO EN SOLUCION|8|true
1758|OXICLORURO DE CROMO (CLORURO DE CROMILO)|8|true
1759|SOLIDO CORROSIVO, N.E.P.|8|true
1760|LIQUIDO CORROSIVO, N.E.P.|8|true
1761|CUPRIETILENDIAMINA EN SOLUCION|8|true
1762|CICLOHEXENILTRICLOROSILANO|8|true
1763|CICLOHEXILTRICLOROSILANO|8|true
1764|ACIDO DICLOROACETICO|8|true
1765|CLORURO DE DICLOROACETILO|8|true
1766|DICLOROFENILTRICLOROSILANO|8|true
1767|DIETILDICLOROSILANO|8|true
1768|ACIDO DIFLUOROFOSFORICO ANHIDRO|8|true
1769|DIFENILDICLOROSILANO|8|true
1770|BROMURO DE DIFENILMETILO|8|true
1771|DODECILTRICLOROSILANO|8|true
1773|CLORURO FERRICO ANHIDRO|8|true
1774|EXTINTORES DE INCENDIOS, CARGAS PARA, líquidos corrosivos|8|true
1775|ACIDO FLUOROBORICO|8|true
1776|ACIDO FLUOROFOSFORICO ANHIDRO|8|true
1777|ACIDO FLUOROSULFONICO|8|true
1778|ACIDO FLUOROSILICICO|8|true
1779|ACIDO FORMICO|8|true
1780|CLORURO DE FUMARILO|8|true
1781|HEXADECILTRICLOROSILANO|8|true
1782|ACIDO HEXAFLUOROFOSFORICO|8|true
1783|HEXAMETILENDIAMINA EN SOLUCION|8|true
1784|HEXILTRICLOROSILANO|8|true
1786|MEZCLA DE ACIDO FLUORHIDRICO Y ACIDO SULFURICO|8|true
1787|ACIDO YODHIDRICO|8|true
1788|ACIDO BROMHIDRICO|8|true
1789|ACIDO CLORHIDRICO|8|true
1790|ACIDO FLUORHIDRICO EN SOLUCION con más de 60% ácido fluorhídrico|8|true
1791|HIPOCLORITOS EN SOLUCION|8|true
1792|MONOCLORURO DE YODO|8|true
1793|FOSFATO ACIDO DE ISOPROPILO|8|true
1794|SULFATO DE PLOMO con más de 3% de ácido libre|8|true
1796|ACIDO NITRANTE (ACIDO MIXTO), MEZCLA DE, con más de 50% ácido nítrico|8|true
1797|ACIDO NITRANTE (ACIDO MIXTO), MEZCLA DE, con no más de 50% ácido nítrico|8|true
1798|ACIDO NITROCLORHIDRICO|8|true
1799|NONILTRICLOROSILANO|8|true
1800|OCTADECILTRICLOROSILANO|8|true
1801|OCTILTRICLOROSILANO|8|true
1802|ACIDO PERCLORICO con un máximo de 50%, en masa, de ácido|8|true
1803|ACIDO FENOLSULFONICO LIQUIDO|8|true
1804|FENILTRICLOROSILANO|8|true
1805|ÁCIDO FOSFÓRICO EN SOLUCIÓN|8|true
1806|PENTACLORURO DE FOSFORO|8|true
1807|PENTÓXIDO DE FÓSFORO (ANHIDRIDO FOSFÓRICO)|8|true
1808|TRIBROMURO DE FOSFORO|8|true
1809|TRICLORURO DE FOSFORO|6.1|true
1810|OXICLORURO DE FOSFORO|6.1|true
1811|HIDROGENODIFLUORURO DE POTASIO|8|true
1812|FLUORURO DE POTASIO SOLIDO|6.1|true
1813|HIDROXIDO DE POTASICO SOLIDO|8|true
1814|HIDROXIDO DE POTASICO EN SOLUCION|8|true
1815|CLORURO DE PROPIONILO|3|true
1816|PROPILTRICLOROSILANO|8|true
1817|CLORURO DE PIROSULFURILO|8|true
1818|TETRACLORURO DE SILICIO|8|true
1819|ALUMINATO DE SODIO EN SOLUCION|8|true
1823|HIDROXIDO DE SODIO SOLIDO|8|true
1824|HIDROXIDO DE SODIO EN SOLUCION|8|true
1825|MONOXIDO DE SODIO|8|true
1826|ACIDO NITRANTE (ACIDO MIXTO) AGOTADO, MEZCLA DE, con más de 50% ácido nítrico|8|true
1827|CLORURO ESTANICO ANHIDRO|8|true
1828|CLORUROS DE AZUFRE|8|true
1829|TRIOXIDO DE AZUFRE ESTABILIZADO|8|true
1830|ACIDO SULFURICO con más de 51% de ácido|8|true
1831|ACIDO SULFURICO FUMANTE|8|true
1832|ACIDO SULFURICO AGOTADO|8|true
1833|ACIDO SULFUROSO|8|true
1834|CLORURO DE SULFURILO|8|true
1835|HIDROXIDO DE TETRAMETILAMONIO EN SOLUCION|8|true
1836|CLORURO DE TIONILO|8|true
1837|CLORURO DE TIOFOSFORILO|8|true
1838|TETRACLORURO DE TITANIO|6.1|true
1839|ACIDO TRICLOROACETICO|8|true
1840|CLORURO DE ZINC (CINC)  EN SOLUCION|8|true
1841|ALDEHIDATO AMONICO|9|true
1843|DINITRO-o-CRESOLATO AMONICO, SOLIDO|6.1|true
1845|DIOXIDO DE CARBONO SOLIDO (HIELO SECO)|9|true
1846|TETRACLORURO DE CARBONO|6.1|true
1847|SULFURO DE POTASICO HIDRATADO con un mínimo de 30% de agua de cristalización|8|true
1848|ACIDO PROPIONICO, con no menos de 10% o menor de 90% de ácido en masa|8|true
1849|SULFURO DE SODIO HIDRATADO con un mínimo de 30% de agua|8|true
1851|MEDICAMENTO LIQUIDO, TOXICO N.E.P.|6.1|true
1854|BARIO, ALEACIONES PIROFORICAS DE|4.2|true
1855|CALCIO PIROFORICO o CALCIO, ALEACIONES PIROFORICAS DE|4.2|true
1856|TRAPOS GRASIENTOS|4.2|true
1857|DESECHOS TEXTILES HUMEDOS|4.2|true
1858|HEXAFLUOROPROPILENO  (GAS REFRIGERANTE R 1216)|2.2|true
1859|TETRAFLUORURO DE SILICIO COMPRIMIDO|2.3|true
1860|FLUORURO DE VINILO ESTABILIZADO|2.1|true
1862|CROTONATO DE ETILO|3|true
1863|COMBUSTIBLE PARA MOTORES DE TURBINA DE AVIACION|3|true
1865|NITRATO DE n-PROPILO|3|true
1866|RESINA, SOLUCIONES DE, inflamables|3|true
1868|DECABORANO|4.1|true
1869|MAGNESIO o ALEACIONES DE MAGNESIO con más de 50% de magnesio en recortes, gránulos o tiras|4.1|true
1870|BOROHIDRURO DE POTASICO|4.3|true
1871|HIDRURO DE TITANIO|4.1|true
1872|DIOXIDO DE PLOMO|5.1|true
1873|ACIDO PERCLORICO con más de 50% pero no más de 72%, en masa, de ácido|5.1|true
1884|OXIDO BARICO|6.1|true
1885|BENCIDINA|6.1|true
1886|CLORURO DE BENCILIDENO|6.1|true
1887|BROMOCLOROMETANO|6.1|true
1888|CLOROFORMO|6.1|true
1889|BROMURO DE CIANOGENO|6.1|true
1891|BROMURO DE ETILO|6.1|true
1892|ETILDICLOROARSINA|6.1|true
1894|HIDROXIDO FENILMERCURICO|6.1|true
1895|NITRATO FENILMERCURICO|6.1|true
1897|TETRACLOROETILENO|6.1|true
1898|YODURO DE ACETILO|8|true
1902|FOSFATO ACIDO DE DIISOOCTILO|8|true
1905|ACIDO SELENICO|8|true
1906|LODOS ACIDOS|8|true
1907|CAL SODADA con más de 4% de hidróxido SODIO|8|true
1908|CLORITOS EN SOLUCION|8|true
1910|OXIDO DE CALCIO|8|true
1911|DIBORANO  COMPRIMIDO|2.3|true
1912|MEZCLAS DE CLORURO DE METILO Y CLORURO DE METILENO|2.1|true
1913|NEON LIQUIDO REFRIGERADO|2.2|true
1914|PROPIONATOS DE BUTILO|3|true
1915|CICLOHEXANONA|3|true
1916|ETER 2,2 -DICLORODIETILICO|6.1|true
1917|ACRILATO DE ETILO ESTABILIZADO|3|true
1918|ISOPROPILBENCENO|3|true
1919|ACRILATO DE METILO ESTABILIZADO|3|true
1920|NONANOS|3|true
1921|PROPILENIMINA ESTABILIZADA|3|true
1922|PIRROLIDINA|3|true
1923|DITIONITO CALCICO (HIDROSULFITO CALCICO)|4.2|true
1928|BROMURO DE METILMAGNESIO EN ETER ETILICO|4.3|true
1929|DITIONITO  POTASICO (HIDROSULFITO POTASICO)|4.2|true
1931|DITIONITO DE ZINC (CINC) (HIDROSULFITO DE CINC)|9|true
1932|CIRCONIO, DESECHOS DE|4.2|true
1935|CIANURO EN SOLUCION, N.E.P.|6.1|true
1938|ACIDO BROMOACETICO|8|true
1939|OXIBROMURO DE FOSFORO|8|true
1940|ACIDO TIOGLICOLICO|8|true
1941|DIBROMODIFLUOMETANO|9|true
1942|NITRATO DE AMONIO con un máximo de 0,2% del material combustible, incluyendo cualquier substancia orgánica expresada en equivalente de carbono, con exclusión de cualquier otra substancia añadida|5.1|true
1944|FÓSFOROS   DE    SEGURIDAD    (en estuches, cartones o cajas)|4.1|true
1945|FÓSFOROS DE CERA "VESTA"|4.1|true
1950|AEROSOLES|2|true
1951|ARGON LIQUIDO REFRIGERADO|2.2|true
1952|MEZCLA DE OXIDO DE ETILENO Y DIOXIDO DE CARBONO con un máximo de 9% de óxido de etileno|2.2|true
1953|GAS COMPRIMIDO TOXICO, INFLAMABLE, N.E.P.|2.3|true
1954|GAS COMPRIMIDO INFLAMABLE, N.E.P.|2.1|true
1955|GAS COMPRIMIDO TOXICO, N.E.P.|2.3|true
1956|GAS COMPRIMIDO, N.E.P.|2.2|true
1957|DEUTERIO COMPRIMIDO|2.1|true
1958|1,2-DICLORO-1,1,2,2-TETRAFLUORETANO (GAS REFRIGERANTE R 114)|2.2|true
1959|1,1-DIFLUORETILENO (GAS REFRIGERANTE R 1132ª)|2.1|true
1961|ETANO LIQUIDO REFRIGERADO|2.1|true
1962|ETILENO|2.1|true
1963|HELIO LIQUIDO REFRIGERADO|2.2|true
1964|MEZCLA DE HIDROCARBUROS GASEOSOS COMPRIMIDOS, N.E.P.|2.1|true
1965|MEZCLA DE HIDROCARBUROS GASEOSOS LICUADOS, N.E.P.|2.1|true
1966|HIDROGENO LIQUIDO REFRIGERADO|2.1|true
1967|INSECTICIDA GASEOSO TOXICO, N.E.P.|2.3|true
1968|INSECTICIDA GASEOSO, N.E.P.|2.2|true
1969|ISOBUTANO|2.1|true
1970|CRIPTON LIQUIDO REFRIGERADO|2.2|true
1971|METANO COMPRIMIDO o GAS NATURAL COMPRIMIDO con alta proporción de metano|2.1|true
1972|METANO LIQUIDO REFRIGERADO o GAS NATURAL LIQUIDO REFRIGERADO con alta proporción de metano|2.1|true
1973|MEZCLAS DE CLORODIFLUOMETANO Y CLOROPENTAFLUORETANO de punto de ebullición constante, con alrededor de 49% de clorodifluometano (GAS REFRIGERANTE R 502)|2.2|true
1974|CLORODIFLUOBROMOMETANO (GAS REFRIGERANTE R 12B1)|2.2|true
1975|MEZCLA DE OXIDO NITRICO Y TETROXIDO DE DINITROGENO (MEZCLA DE OXIDO NITRICO Y DIOXIDO DE NITROGENO)|2.3|true
1976|OCTAFLUOCICLOBUTANO (GAS REFRIGERANTE RC 318)|2.2|true
1977|NITROGENO LIQUIDO REFRIGERADO|2.2|true
1978|PROPANO|2.1|true
1982|TETRAFLUOROMETANO COMPRIMIDO (GAS REFRIGERANTE R 14 COMPRIMIDO)|2.2|true
1983|1-CLORO-2,2,2-TRIFLUORETANO (GAS REFRIGERANTE R 133ª)|2.2|true
1984|TRIFLUOROMETANO (GAS REFRIGERANTE R 23)|2.2|true
1986|ALCOHOLES TOXICOS INFLAMABLES, N.E.P.|3|true
1987|ALCOHOLES, N.E.P.|3|true
1988|ALDEHIDOS TOXICOS INFLAMABLES, N.E.P.|3|true
1989|ALDEHIDOS, N.E.P.|3|true
1990|BENZALDEHIDO|9|true
1991|CLOROPRENO ESTABILIZADO|3|true
1992|LIQUIDO INFLAMABLE, TOXICO, N.E.P|3|true
1993|LIQUIDO INFLAMABLE, TOXICO, N.E.P|3|true
1994|HIERRO PENTACARBONILO|6.1|true
1999|ALQUITRANES LIQUIDOS, incluso los aglomerantes para carreteras y los asfaltos rebajados|3|true
2000|CELULOIDE en bloques, barras, rollos, hojas, tubos, etc., excepto los desechos|4.1|true
2001|NAFTENATOS DE COBALTO, EN POLVO|4.1|true
2002|CELULOIDE, DESECHOS DE|4.2|true
2004|DIAMIDA MAGNESICA|4.2|true
2006|PLASTICOS A BASE DE NITROCELULOSA QUE EXPERIMENTAN CALENTAMIENTO ESPONTANEO N.E.P.|4.2|true
2008|CIRCONIO EN POLVO, SECO|4.2|true
2009|CIRCONIO SECO, en láminas, tiras o alambre|4.2|true
2010|HIDRURO DE MAGNESIO|4.3|true
2011|FOSFURO DE MAGNESIO|4.3|true
2012|FOSFURO DE POTASIO|4.3|true
2013|FOSFURO DE ESTRONCIO|4.3|true
2014|PEROXIDO DE HIDROGENO EN SOLUCION ACUOSA con no menos de 20% y un máximo de 60% de peróxido de hidrógeno (estabilizada según sea necesario)|5.1|true
2015|PEROXIDO DE HIDROGENO ESTABILIZADO, o PEROXIDO DE HIDROGENO EN SOLUCION ACUOSA ESTABILIZADA con más de 60% de peróxido de hidrógeno|5.1|true
2016|MUNICIONES TOXICAS NO EXPLOSIVAS, sin carga detonante ni carga expulsora, sin cebo|6.1|true
2017|MUNICIONES LACRIMOGENAS NO EXPLOSIVAS, sin carga detonante ni carga expulsora, sin cebo|6.1|true
2018|CLOROANILINAS SOLIDAS|6.1|true
2019|CLOROANILINAS LIQUIDAS|6.1|true
2020|CLOROFENOLES SOLIDOS|6.1|true
2021|CLOROFENOLES LIQUIDOS|6.1|true
2022|ACIDO CRESILICO|6.1|true
2023|EPICLORHIDRINA|6.1|true
2024|MERCURIO, COMPUESTO LIQUIDO N.E.P|6.1|true
2025|MERCURIO, COMPUESTO SOLIDO N.E.P.|6.1|true
2026|FENILMERCURICO, COMPUESTO, N.E.P.|6.1|true
2027|ARSENITO DE SODIO SOLIDO|6.1|true
2028|BOMBAS FUMÍGENAS NO EXPLOSIVAS que contienen un líquido corrosivo, sin dispositivo de cebado|8|true
2029|HIDRAZINA ANHIDRA|8|true
2030|HIDRAZINA EN SOLUCION ACUOSA con más de 37%, en masa, de hidracina|8|true
2031|ACIDO NITRICO, excepto el ácido nítrico fumante rojo, con más de 70% ácido nítrico|8|true
2032|ACIDO NITRICO FUMANTE ROJO|8|true
2033|MONOXIDO DE POTASICO|8|true
2034|MEZCLA DE HIDROGENO Y METANO, COMPRIMIDAS|2.1|true
2035|1,1,1‑TRIFLUOROETANO (GAS REFRIGERANTE R 143 a)|2.1|true
2036|XENON|2.2|true
2037|RECIPIENTES PEQUEÑOS QUE CONTIENEN GAS, (CARTUCHOS DE GAS) sin dispositivo de descarga, irrellenables|2|true
2038|DINITROTOLUENOS LIQUIDOS|6.1|true
2044|2,2-DIMETILPROPANO diferente del pentano y del isopentano|2.1|true
2045|ISOBUTIRALDEHIDO (ALDEHIDO ISOBUTILICO)|3|true
2046|CIMENOS|3|true
2048|DICICLOPENTADIENO|3|true
2049|DIETILBENCENO|3|true
2050|DIISOBUTILENO, COMPUESTOS ISOMERICOS DEL|3|true
2051|2‑DIMETILAMINOETANOL|8|true
2052|DIPENTENO|3|true
2053|METILISOBUTILCARBINOL|3|true
2054|MORFOLINA|8|true
2055|ESTIRENO MONOMERO ESTABILIZADO|3|true
2056|TETRAHIDROFURANO|3|true
2057|TRIPROPILENO|3|true
2058|VALERILALDEHIDO|3|true
2059|NITROCELULOSA EN SOLUCION INFLAMABLE con no más de 12,6%, en masa, de nitrógeno y no más de 55% de nitrocelulosa|3|true
2067|ABONOS A BASE DE NITRATO DE AMONICO|5.1|true
2071|ABONOS A BASE DE NITRATO DE AMONICO|9|true
2073|AMONIACO EN SOLUCION acuosa de densidad relativa inferior a 0,880 a 15°C, con más de 35% pero no más de 50% de amoníaco|2.2|true
2074|ACRILAMIDA SOLIDA|6.1|true
2075|CLORAL ANHIDRO ESTABILIZADO|6.1|true
2076|CRESOLES LIQUIDOS|6.1|true
2077|alfa-NAFTILAMINA|6.1|true
2078|DIISOCIANATO DE TOLUENO, véase|6.1|true
2079|DIETILENTRIAMINA|8|true
2186|CLORURO DE HIDROGENO LIQUIDO REFRIGERADO|2.3|true
2187|DIOXIDO DE CARBONO LIQUIDO REFRIGERADO|2.2|true
2188|ARSINA|2.3|true
2189|DICLOROSILANO|2.3|true
2190|DIFLUORURO DE OXÍGENO, COMPRIMIDO|2.3|true
2191|FLUORURO DE SULFURILO|2.3|true
2192|GERMANIO|2.3|true
2193|HEXAFLUORETANO (GAS REFRIGERANTE R 116)|2.2|true
2194|HEXAFLUORURO DE SELENIO|2.3|true
2195|HEXAFLUORURO DE TELURIO|2.3|true
2196|HEXAFLUORURO DE TUNGSTENO|2.3|true
2197|YODURO DE HIDROGENO ANHIDRO|2.3|true
2198|PENTAFLUORURO DE FOSFORO|2.3|true
2199|FOSFAMINA (FOSFINA)|2.3|true
2200|PROPADIENO ESTABILIZADO|2.1|true
2201|OXIDO NITROSO LIQUIDO REFRIGERADO|2.2|true
2202|SELENIURO DE HIDROGENO ANHIDRO|2.3|true
2203|SILANO|2.1|true
2204|SULFURO DE CARBONILO|2.3|true
2205|ADIPONITRILO|6.1|true
2206|ISOCIANATOS TOXICOS, N.E.P. o ISOCIANATOS EN SOLUCION, TOXICOS, N.E.P.|6.1|true
2208|HIPOCLORITO DE CALCICO EN MEZCLA SECA con más de 10% pero no más de 39% de cloro activo|5.1|true
2209|FORMALDEHIDO EN SOLUCION con un mínimo del 25% de formaldehído|8|true
2210|MANEB o PREPARADOS DE MANEB, con un mínimo de 60% de maneb|4.2|true
2211|POLIMERO EN BOLITAS DILATABLES que desprenden vapores inflamables|9|true
2212|"ASBESTO AZUL (crocidolita) o ASBESTO MARRÓN|true
 (amosita, misorita)"|9|true
2213|PARAFORMALDEHIDO|4.1|true
2214|ANHIDRIDO FTALICO con más de 0,05% de anhídrido maleico|8|true
2215|ANHIDRIDO MALEICO|8|true
2216|HARINA DE PESCADO (DESECHOS DE PESCADO) ESTABILIZADA|9|true
2217|TORTA OLEAGINOSA con el 1,5% de aceite y el 11% de humedad como máximo|4.2|true
2218|ACIDO ACRILICO ESTABILIZADO|8|true
2219|ETER ALILGLICIDILICO (ALIL GLICIDIL ETER)|3|true
2222|ANISOL|3|true
2224|BENZONITRILO|6.1|true
2225|CLORURO DE BENCENOSULFONILO|8|true
2226|BENZOTRICLORURO|8|true
2227|METACRILATO DE n-BUTILO ESTABILIZADO|3|true
2232|2‑CLOROETANAL|6.1|true
2233|CLOROANISIDINAS|6.1|true
2234|CLOROBENZOTRIFLUORUROS|3|true
2235|CLORUROS DE CLOROBENCILO, LIQUIDOS|6.1|true
2236|ISOCIANATO DE 3-CLORO-4-METILFENILO,LIQUIDO|6.1|true
2237|CLORONITROANILINAS|6.1|true
2238|CLOROTOLUENOS|3|true
2239|CLOROTOLUIDINAS SOLIDAS|6.1|true
2240|ACIDO CROMOSULFURICO|8|true
2241|CICLOHEPTANO|3|true
2242|CICLOHEPTENO|3|true
2243|ACETATO DE CICLOHEXILO|3|true
2244|CICLOPENTANOL|3|true
2245|CICLOPENTANONA|3|true
2246|CICLOPENTENO|3|true
2247|n-DECANO|3|true
2248|DI-n-BUTILAMINA|8|true
2249|ETER DICLORODIMETILICO SIMETRICO|6.1|true
2250|ISOCIANATOS DE DICLOROFENILO|6.1|true
2251|BICICLO [2.2.1] HEPTA‑2,5‑DIENO ESTABILIZADO (2,5-NORBORNADIENO ESTABILIZADO)|3|true
2252|1,2-DIMETOXIETANO|3|true
2253|N,N-DIMETILANILINA|6.1|true
2254|FOSFOROS RESISTENTES AL VIENTO|4.1|true
2256|CICLOHEXENO|3|true
2257|POTASIO|4.3|true
2258|1,2-PROPILENDIAMINA|8|true
2259|TRIETILENTETRAMINA|8|true
2260|TRIPROPILAMINA|3|true
2261|XILENOLES SOLIDOS|6.1|true
2262|CLORURO DE DIMETILCARBAMOILO|8|true
2263|DIMETILCICLOHEXANOS|3|true
2264|N,N DIMETIL-CICLOHEXILAMINA|8|true
2265|N,N-DIMETILFORMAMIDA|3|true
2266|DIMETIL-N-PROPILAMINA|3|true
2267|CLORURO DE DIMETILTIOFOSFORILO|6.1|true
2269|3,3 IMINODIPROPILAMINA|8|true
